序号,发行人_链接,发行人,文件名称_链接,文件名称,披露日期
4338,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=333,上海康鹏科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/2a456b46fb7847e6a5b9cf8cfdc2f926.pdf,8-2-3 毕马威会计师关于上海康鹏科技股份有限公司首次公开发行股票并在科创板上市申请文件的第三轮审核问询函回复的专项说明（2020年年报财务数据更新版）,2021-01-27
4339,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=333,上海康鹏科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/5cf127ed88ea49379646b1d2cce1ebc9.pdf,8-3-1 上海锦天城律师事务所关于上海康鹏科技股份有限公司首次公开发行股票并在科创板上市的补充法律意见书(四)（2020年年报财务数据更新版）,2021-01-27
4340,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/1df5b593552a4fe7866b6148c1e7b1b2.pdf,8-4-8 发行人及保荐机构关于第二轮审核问询函回复的修订说明,2021-01-26
4341,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/8cea81407171409cb8551501477a44e8.pdf,8-4-9 会计师关于第二轮审核问询函回复的修订说明,2021-01-26
4342,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=580,苏州晶云药物科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/b0584be508a5405fac2627de144e4484.pdf,8-1关于苏州晶云药物科技股份有限公司首次公开发行股票并在科创板上市申请文件的第三轮审核问询函,2021-01-26
4343,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=580,苏州晶云药物科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/d08040949b88416aacbf0c22c4f01bf8.pdf,8-2会计师事务所关于第三轮审核问询函有关财务问题回复的专项说明,2021-01-26
4344,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=580,苏州晶云药物科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/ee5e6569783545f9828b8f5cd50d5c61.pdf,8-3律师事务所关于苏州晶云药物科技股份有限公司首次公开发行股票并在科创板上市的补充法律意见书(三),2021-01-26
4345,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=710,新疆大全新能源股份有限公司,http://static.sse.com.cn/stock/information/c/202101/8ae187be2bd0401c879140edbb6e76f5.pdf,8-1-3 发行人及保荐机构关于新疆大全新能源股份有限公司首次公开发行股票并在科创板上市的审核中心意见落实函的回复,2021-01-26
4346,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=710,新疆大全新能源股份有限公司,http://static.sse.com.cn/stock/information/c/202101/64593bbda7f44907ba13a6bc5fef144a.pdf,8-2-3 会计师关于新疆大全新能源股份有限公司首次公开发行股票并在科创板上市的审核中心意见落实函的回复,2021-01-26
4347,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=697,广州三孚新材料科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/d605ad536bd243b18ed212d9ba7433b8.pdf,8-3 发行人律师补充法律意见书（三）,2021-01-26
4348,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=697,广州三孚新材料科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/79e373ae2153496ab80a9f8c57dc7368.pdf,8-1 发行人及保荐机构审核中心意见落实函的回复,2021-01-26
4349,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=697,广州三孚新材料科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/e2c1be36cf9e4315b605c2c055d48295.pdf,8-2 申报会计师审核中心意见落实函的回复,2021-01-26
4350,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=699,长春百克生物科技股份公司,http://static.sse.com.cn/stock/information/c/202101/9e036989196a4486a6c00d51467e0752.pdf,8-1 发行人及保荐机构关于审核中心意见落实函的回复,2021-01-25
4351,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=699,长春百克生物科技股份公司,http://static.sse.com.cn/stock/information/c/202101/60c30ce610a64840a762037cda1942f3.pdf,8-2 会计师关于审核中心意见落实函的回复,2021-01-25
4352,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=699,长春百克生物科技股份公司,http://static.sse.com.cn/stock/information/c/202101/89194a1fb6164806a94b2691b932587b.pdf,8-3 补充法律意见书（三）,2021-01-25
4353,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/0186cf47b9b14e078b402a82d3d2026f.pdf,8-3 律师补充法律意见书三,2021-01-25
4354,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/5163177e6aad42cca67c77221a920545.pdf,8-4-3 发行人及保荐机构关于正元地理信息集团股份有限公司首次公开发行股票并在科创板上市申请文件的首轮和第二轮审核问询函回复的修改说明,2021-01-25
4355,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/5b143609970645469c1899eecb616ad3.pdf,8-4-5 律师关于正元地理信息集团股份有限公司首次公开发行股票并在科创板上市申请文件的首轮和第二轮审核问询函回复的修改说明,2021-01-25
4356,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/f7d0b87e7a2a48d8a4be0aaa51f885f9.pdf,8-1-1 发行人及保荐机构第三轮审核问询函回复,2021-01-25
4357,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/cc0d73fa98854d43a0c2383855de7f7b.pdf,8-2-1 申报会计师关于第三轮审核问询函的回复,2021-01-25
4358,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=635,正元地理信息集团股份有限公司,http://static.sse.com.cn/stock/information/c/202101/d497350df96b431aace55ea5870f313a.pdf,8-4-4 会计师首轮和第二轮审核问询函回复的修改说明,2021-01-25
4359,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=587,有研粉末新材料股份有限公司,http://static.sse.com.cn/stock/information/c/202101/223c3e80cd5a42ad9de5f7bb2a2de365.pdf,8-1 发行人及保荐机构关于发行注册环节反馈意见落实函的回复,2021-01-25
4360,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=587,有研粉末新材料股份有限公司,http://static.sse.com.cn/stock/information/c/202101/4516079a07d949e48154442ff9b5a6de.pdf,8-2 申报会计师关于发行注册环节反馈意见落实函回复,2021-01-25
4361,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=587,有研粉末新材料股份有限公司,http://static.sse.com.cn/stock/information/c/202101/090264c6d0a6456ea63fb9c339bd8f86.pdf,8-3 北京市金杜律师事务所关于有研粉末新材料股份有限公司首次公开发行股票并在科创板上市的补充法律意见书（五）,2021-01-25
4362,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=520,河南翔宇医疗设备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/444b79d27b4a4b0d8f3b65920fcb3208.pdf,8-1 发行人及保荐机构关于发行注册环节反馈意见落实函的回复,2021-01-25
4363,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=520,河南翔宇医疗设备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/566e79e4c7024a768bf6c42a76f9c4cf.pdf,8-2 会计师关于发行注册环节反馈意见落实函的回复,2021-01-25
4364,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=520,河南翔宇医疗设备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/55e71362ae8f442183a07aac5b512cad.pdf,8-3 律师专项法律意见书,2021-01-25
4365,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=509,苏州艾隆科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/dc9fc7cdd80e4b8995b46d43e702e612.pdf,8-1  发行人及保荐机构关于发行注册环节反馈意见落实函的回复,2021-01-25
4366,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=509,苏州艾隆科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/7765a5f63b17422197fbf6abd297d49d.pdf,8-2 会计师关于发行注册环节反馈意见落实函的回复,2021-01-25
4367,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=701,上海和辉光电股份有限公司,http://static.sse.com.cn/stock/information/c/202101/015fafeec5a04db298e085d7e18afbb1.pdf,8-1-1 发行人及保荐机构关于审核中心意见落实函的回复,2021-01-25
4368,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=701,上海和辉光电股份有限公司,http://static.sse.com.cn/stock/information/c/202101/791f9678c6bc43cb9d830ead0b7758b3.pdf,8-3 补充法律意见书（四）,2021-01-25
4369,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=438,成都极米科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/8542e6643bb64c0f8d27309716c79057.pdf,8-1 发行人及保荐机构关于发行注册环节反馈意见落实函的回复意见,2021-01-25
4370,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=438,成都极米科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/cdb2f15de13943e89b6fab87e18f3e66.pdf,8-2 发行人会计师关于发行注册环节反馈意见落实函的回复意见,2021-01-25
4371,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=438,成都极米科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/d5ac51ff496d4d44afcd7007471c9c2f.pdf,8-3 律师补充法律意见书（五）,2021-01-25
4372,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=421,深圳市深科达智能装备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/bd543f6686164c97b2fc8f7901df33ca.pdf,8-1 发行人及保荐机构关于发行注册环节反馈意见落实函的回复,2021-01-25
4373,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=421,深圳市深科达智能装备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/c643b850cec44ceb95c11c2a1b011c66.pdf,8-2 会计师关于发行注册环节反馈意见落实函的回复,2021-01-25
4374,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=421,深圳市深科达智能装备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/e1355410fb8e4ace9d59d3bea4c3c572.pdf,8-3 补充法律意见书（五）,2021-01-25
4375,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=757,江苏金迪克生物技术股份有限公司,http://static.sse.com.cn/stock/information/c/202101/c72d5b4a1edc4225995db5fe7dc939e6.pdf,8-2 大华会计师事务所（特殊普通合伙）关于第二轮审核问询函中有关财务事项的说明,2021-01-22
4376,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=757,江苏金迪克生物技术股份有限公司,http://static.sse.com.cn/stock/information/c/202101/c1c6cfc28d754dd2a32d0d017271b112.pdf,8-1 江苏金迪克生物技术股份有限公司及中信证券股份有限公司关于第二轮审核问询函之回复报告,2021-01-22
4377,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=757,江苏金迪克生物技术股份有限公司,http://static.sse.com.cn/stock/information/c/202101/85331b1e4545405fa50922f6a4f045e5.pdf,8-3 上海市锦天城律师事务所关于江苏金迪克生物技术股份有限公司首次公开发行股票并在科创板上市的补充法律意见书（二）,2021-01-22
4378,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=711,广东利元亨智能装备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/28e5403dcd7349f39c35da0a9cc99f5b.pdf,8-1 发行人及保荐机构关于第三轮审核问询函之回复报告,2021-01-22
4379,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=711,广东利元亨智能装备股份有限公司,http://static.sse.com.cn/stock/information/c/202101/87299fac5d1841dc8884e1607cdcca3a.pdf,8-3 补充法律意见书（二）,2021-01-22
4380,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=756,影石创新科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/898fbd72c694451b9eb3454a7821af16.pdf,8-3 补充法律意见书（一）,2021-01-22
4381,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=756,影石创新科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/06ee82cc429747df8f8aad80ffaa181f.pdf,8-1 发行人及保荐机构回复意见（一）,2021-01-22
4382,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=756,影石创新科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/e517f075203344d7b4060e504db72af9.pdf,8-2 会计师回复意见（一）,2021-01-22
4383,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=583,奥精医疗科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/28eadbc9ff0a40ea85a919fe32797cfa.pdf,8-1 发行人及保荐机构关于科创板上市委会议意见落实函的回复,2021-01-22
4384,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/ec99d12855e64cf5a7432ceb97290dab.pdf,8-1-2 发行人及保荐机构关于第二轮审核问询函的回复,2021-01-21
4385,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/b2c771db78614d6b8190e461fe28e947.pdf,8-2-2 会计师关于第二轮审核问询函的回复意见,2021-01-21
4386,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/c053728f60674fdfb385c49d4fad8e1b.pdf,8-3 补充法律意见书（二）,2021-01-21
4387,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/2130a0b1ecd947cfbc0274ff144e49a8.pdf,8-4-3 发行人及保荐机构关于第一轮审核问询函回复的修订说明,2021-01-21
4388,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=721,江苏金智教育信息股份有限公司,http://static.sse.com.cn/stock/information/c/202101/6f7d8f29fa3540a593302cd2a081e061.pdf,8-4-4 会计师关于第一轮审核问询函回复的修订说明,2021-01-21
4389,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=715,上海唯赛勃环保科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/8c54b5dd69c34ef687406fe95a306fe4.pdf,8-1 发行人及保荐机构关于审核问询函的回复（2020年三季报财务数据更新版）,2021-01-20
4390,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=715,上海唯赛勃环保科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/183f303e266b484495cb9d35def20315.pdf,8-2 会计师关于审核问询函的回复（2020年三季报财务数据更新版）,2021-01-20
4391,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=715,上海唯赛勃环保科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/dc13cb556ec84689bf36b522c03a7134.pdf,8-3 补充法律意见书（二）（2020年三季报财务数据更新版）,2021-01-20
4392,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=596,成都欧林生物科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/f0ba8779e9b84249a69b54ccb2659b61.pdf,8-1 关于成都欧林生物科技股份有限公司上市委会议意见落实函的回复,2021-01-20
4393,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=596,成都欧林生物科技股份有限公司,http://static.sse.com.cn/stock/information/c/202101/c8640c344af44f408a057a0567b28f00.pdf,8-3 补充法律意见书（六）,2021-01-20
4394,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=502,科德数控股份有限公司,http://static.sse.com.cn/stock/information/c/202101/63e118cef8a54e9da7ef286b685a411a.pdf,8-1 发行人及保荐机构关于审核中心意见落实函的回复,2021-01-19
4395,http://kcb.sse.com.cn/renewal/xmxq/index.shtml?auditId=502,科德数控股份有限公司,http://static.sse.com.cn/stock/information/c/202101/956aea6324d6420fa8e45df166f701d1.pdf,8-2 会计师关于审核中心意见落实函的回复,2021-01-19
